municipio_id,year,urbana,rustica,bice_grupo_a,bice_grupo_b,bice_grupo_c,bice_grupo_d
3050,2008,0.75,0.85,0.85,0.85,0.85,0.85
3051,2008,0.8,0.65,0.6,0.6,0.6,0.6
3052,2008,0.66,0.65,0.6,0.6,0.6,0.6
3053,2008,0.9,0.3,0.6,0.6,0.6,0.6
3054,2008,0.6,0.75,0.6,0.6,0.6,0.6
3055,2008,0.65,0.57,0.5,0.5,0.5,0.5
3056,2008,0.9,0.35,0.6,0.6,0.6,0.6
3057,2008,0.4,0.65,0.8,0.8,0.8,0.8
3058,2008,0.6,0.3,0.6,0.6,0.6,0.6
3059,2008,0.82,0.83,0.6,0.6,0.6,0.6
3060,2008,0.65,0.4,0.6,0.6,0.6,0.6
3061,2008,0.6,0.6,0.6,0.6,0.6,0.6
3062,2008,0.65,0.7,0.6,0.6,0.6,0.6
3063,2008,0.9,0.6,0.85,0.85,0.85,0.85
3064,2008,0.68,0.4,0.75,0.75,0.75,0.75
3065,2008,0.77,0.3,0.77,0.77,0.77,0.77
3066,2008,1.18,0.69,0.63,0.63,0.63,0.63
3067,2008,0.71,0.66,0.71,0.71,0.71,0.71
3068,2008,0.77,0.65,0.6,0.6,0.6,0.6
3069,2008,0.7,0.3,0.85,0.85,0.85,0.85
3070,2008,0.7,0.5,0.6,0.6,0.6,0.6
3071,2008,0.75,0.3,1.3,1.3,1.3,1.3
3072,2008,0.7,0.3,0.6,0.6,0.6,0.6
3073,2008,0.6,0.5,0.5,0.5,0.5,0.5
3074,2008,0.6,0.86,0.6,0.6,0.6,0.6
3075,2008,0.8,0.7,0.6,0.6,0.6,0.6
3076,2008,0.75,0.32,0.6,0.6,0.6,0.6
3077,2008,0.78,0.65,0.6,0.6,0.6,0.6
3078,2008,0.85,0.45,0.6,0.6,0.6,0.6
3079,2008,0.73,0.3,0.6,0.6,0.6,0.6
3080,2008,0.45,0.3,0.6,0.6,0.6,0.6
3081,2008,0.75,0.45,0.75,0.75,0.75,0.75
3082,2008,0.7,0.6,0.6,0.6,0.6,0.6
3083,2008,0.96,0.96,0.6,0.6,0.6,0.6
3084,2008,0.6,0.4,0.6,0.6,0.6,0.6
3085,2008,0.6,0.3,0.6,0.6,0.6,0.6
3086,2008,0.75,0.5,1.3,1.3,1.3,1.3
3088,2008,0.87,0.72,1,1,1,1
3089,2008,1.01,0.84,1,1,1,1
3090,2008,0.65,0.75,0.6,0.6,0.6,0.6
3091,2008,0.75,0.3,0.75,0.75,0.75,0.75
3092,2008,0.95,0.3,0.6,0.6,0.6,0.6
3093,2008,0.99,0.81,0.7,0.7,0.7,0.7
3094,2008,0.75,0.3,0.6,0.6,0.6,0.6
3095,2008,0.9,0.44,1.3,1.3,1.3,1.3
3096,2008,0.92,0.71,0.6,0.6,0.6,0.6
3097,2008,0.85,0.4,0.7,0.7,0.7,0.7
3098,2008,0.7,0.65,0.6,0.6,0.6,0.6
3099,2008,0.75,0.65,0.65,0.65,0.65,0.65
3100,2008,0.8,0.3,0.6,0.6,0.6,0.6
3101,2008,0.88,0.6,1.3,1.3,1.3,1.3
3102,2008,0.92,0.92,0.6,0.6,0.6,0.6
3103,2008,0.67,0.84,0.68,0.68,0.68,0.68
3104,2008,0.97,0.6,0.6,0.6,0.6,0.6
3105,2008,0.56,0.3,0.6,0.6,0.6,0.6
3106,2008,0.5,0.6,1.3,1.3,1.3,1.3
3107,2008,0.6,0.65,0.6,0.6,0.6,0.6
3109,2008,0.7,0.6,0.6,0.6,0.6,0.6
3110,2008,0.6,0.3,0.6,0.6,0.6,0.6
3111,2008,0.6,0.3,0.6,0.6,0.6,0.6
3112,2008,0.65,0.65,0.6,0.6,0.6,0.6
3113,2008,0.65,0.4,0.6,0.6,0.6,0.6
3114,2008,0.75,0.4,0.6,0.6,0.6,0.6
3115,2008,0.66,0.45,0.6,0.6,0.6,0.6
3116,2008,0.6,0.53,0.6,0.6,0.6,0.6
3117,2008,0.6,0.65,0.6,0.6,0.6,0.6
3118,2008,0.65,0.45,0.6,0.6,0.6,0.6
3119,2008,0.8,0.75,0.75,0.75,0.75,0.75
3120,2008,0.7,0.65,0.6,0.6,0.6,0.6
3121,2008,0.625,0.75,0.6,0.6,0.6,0.6
3122,2008,0.95,0.8,0.6,0.6,0.6,0.6
3123,2008,0.9,0.77,0.6,0.6,0.6,0.6
3124,2008,0.6,0.8,0.6,0.6,0.6,0.6
3125,2008,0.8,0.6,1.3,1.3,1.3,1.3
3127,2008,0.75,0.6,0.6,0.6,0.6,0.6
3128,2008,0.65,0.3,0.6,0.6,0.6,0.6
3129,2008,0.65,0.3,0.6,0.6,0.6,0.6
3130,2008,0.85,0.65,1.3,1.3,1.3,1.3
3131,2008,0.7,0.55,0.6,0.6,0.6,0.6
3132,2008,0.68,0.75,0.6,0.6,0.6,0.6
3133,2008,0.61,0.6,0.6,0.6,0.6,0.6
3134,2008,0.85,0.67,0.6,0.6,0.6,0.6
3135,2008,0.55,0.5,0.6,0.6,0.6,0.6
3136,2008,0.75,0.75,0.6,0.6,0.6,0.6
3137,2008,0.6,0.3,0.6,0.6,0.6,0.6
3138,2008,1.1,0.45,0.6,0.6,0.6,0.6
3139,2008,0.5,0.5,0.6,0.6,0.6,0.6
3140,2008,0.84,0.54,0.84,0.84,0.84,0.84
3901,2008,0.95,0.64,0.6,0.6,0.6,0.6
3902,2008,0.55,0.34,0.6,0.6,0.6,0.6
3903,2008,0.6,0.7,0.6,0.6,0.6,0.6
3904,2008,0.45,0.3,0.6,0.6,0.6,0.6
4001,2008,0.7,0.8,0.6,0.6,0.6,0.6
4002,2008,0.5,0.6,0.6,0.6,0.6,0.6
4003,2008,0.76,0.95,0.76,0.76,0.76,0.76
4004,2008,0.7,0.8,0.6,0.6,0.6,0.6
4005,2008,0.6,0.7,0.6,0.6,0.6,0.6
4006,2008,0.75,0.7,0.6,0.6,0.6,0.6
4007,2008,0.6,0.8,0.6,0.6,0.6,0.6
4008,2008,0.4,0.3,0.6,0.6,0.6,0.6
4009,2008,0.4,0.65,0.6,0.6,0.6,0.6
4010,2008,0.6,0.8,0.6,0.6,0.6,0.6
4011,2008,0.6,0.8,0.6,0.6,0.6,0.6
4012,2008,0.4,0.8,0.6,0.6,0.6,0.6
4013,2008,0.755,0.625,1.3,1.3,1.3,1.3
4014,2008,0.6,0.5,0.6,0.6,0.6,0.6
4015,2008,0.4,0.6,0.6,0.6,0.6,0.6
4016,2008,0.46,0.65,0.6,0.6,0.6,0.6
4017,2008,0.5,0.8,0.6,0.6,0.6,0.6
4018,2008,0.4,0.65,0.6,0.6,0.6,0.6
4019,2008,0.5,0.65,0.6,0.6,0.6,0.6
4020,2008,0.6,0.7,0.6,0.6,0.6,0.6
4021,2008,0.5,0.75,0.6,0.6,0.6,0.6
4022,2008,0.43,0.7,0.6,0.6,0.6,0.6
4023,2008,0.6,0.5,0.6,0.6,0.6,0.6
4024,2008,0.7,0.57,0.6,0.6,0.6,0.6
4026,2008,0.4,0.65,0.6,0.6,0.6,0.6
4027,2008,0.4,0.65,0.6,0.6,0.6,0.6
4028,2008,0.85,0.65,0.6,0.6,0.6,0.6
4029,2008,0.65,0.9,0.65,0.65,0.65,0.65
4030,2008,0.56,0.5,0.6,0.6,0.6,0.6
4031,2008,0.55,0.8,0.6,0.6,0.6,0.6
4032,2008,0.4,0.3,1.3,1.3,1.3,1.3
4033,2008,0.8,0.8,0.6,0.6,0.6,0.6
4034,2008,0.7,0.85,0.6,0.6,0.6,0.6
4035,2008,0.69,0.6,1.1,1.1,1.1,1.1
4036,2008,0.6,0.65,0.6,0.6,0.6,0.6
4037,2008,0.5,0.4,1.3,1.3,1.3,1.3
4038,2008,0.8,0.9,0.6,0.6,0.6,0.6
4041,2008,0.6,0.4,0.6,0.6,0.6,0.6
4043,2008,0.5,0.3,0.6,0.6,0.6,0.6
4044,2008,0.5,0.65,0.6,0.6,0.6,0.6
4045,2008,0.355,0.8,0.6,0.6,0.6,0.6
4046,2008,0.5,0.7,0.6,0.6,0.6,0.6
4047,2008,0.7,0.6,0.6,0.6,0.6,0.6
4048,2008,0.4,0.65,0.6,0.6,0.6,0.6
4049,2008,0.48,0.3,0.6,0.6,0.6,0.6
4050,2008,0.6,0.5,0.6,0.6,0.6,0.6
4051,2008,0.4,0.85,0.6,0.6,0.6,0.6
4052,2008,0.65,0.3,0.65,0.65,0.65,0.65
4053,2008,0.7,0.6,1.1,1.1,1.1,1.1
4054,2008,0.5,0.8,0.6,0.6,0.6,0.6
4055,2008,0.6,0.7,0.6,0.6,0.6,0.6
4056,2008,0.5,0.75,0.6,0.6,0.6,0.6
4057,2008,0.7,0.8,0.6,0.6,0.6,0.6
4058,2008,0.58,0.65,0.6,0.6,0.6,0.6
4059,2008,0.78,0.65,0.6,0.6,0.6,0.6
4060,2008,0.85,0.8,0.6,0.6,0.6,0.6
4061,2008,0.65,0.55,0.6,0.6,0.6,0.6
4062,2008,0.5,0.75,0.6,0.6,0.6,0.6
4063,2008,0.4,0.3,0.6,0.6,0.6,0.6
4064,2008,0.5,0.4,0.6,0.6,0.6,0.6
4065,2008,0.65,0.5,0.6,0.6,0.6,0.6
4066,2008,0.5,0.8,0.6,0.6,0.6,0.6
4067,2008,0.5,0.3,0.6,0.6,0.6,0.6
4068,2008,0.5,0.4,0.6,0.6,0.6,0.6
4069,2008,0.65,0.6,0.6,0.6,0.6,0.6
4070,2008,0.65,0.75,0.6,0.6,0.6,0.6
4071,2008,0.6,0.5,0.6,0.6,0.6,0.6
4072,2008,0.58,0.8,0.6,0.6,0.6,0.6
4073,2008,0.6,0.7,0.6,0.6,0.6,0.6
4074,2008,0.512,0.86,0.6,0.6,0.6,0.6
4075,2008,0.7,0.6,0.6,0.6,0.6,0.6
4076,2008,0.55,0.3,0.6,0.6,0.6,0.6
4077,2008,0.6,0.7,0.6,0.6,0.6,0.6
4078,2008,0.7,0.7,0.6,0.6,0.6,0.6
4079,2008,0.8971,0.8,0.8971,0.8971,0.8971,0.8971
4080,2008,0.4,0.65,0.6,0.6,0.6,0.6
4081,2008,0.9,0.6,0.6,0.6,0.6,0.6
4082,2008,0.6,0.4,0.6,0.6,0.6,0.6
4083,2008,0.54,0.55,0.6,0.6,0.6,0.6
4084,2008,0.4,0.3,0.6,0.6,0.6,0.6
4085,2008,0.4,0.3,0.6,0.6,0.6,0.6
4086,2008,0.68,0.31,0.6,0.6,0.6,0.6
4087,2008,0.4,0.3,0.6,0.6,0.6,0.6
4088,2008,0.8,0.6,0.6,0.6,0.6,0.6
4089,2008,0.5,0.3,0.6,0.6,0.6,0.6
4090,2008,0.4,0.65,0.6,0.6,0.6,0.6
4091,2008,0.6,0.8,0.6,0.6,0.6,0.6
4092,2008,0.55,0.55,0.6,0.6,0.6,0.6
4093,2008,0.6,0.4,1.1,1.1,1.1,1.1
4094,2008,0.4,0.3,0.6,0.6,0.6,0.6
4095,2008,0.62,0.74,0.6,0.6,0.6,0.6
4096,2008,0.4,0.3,0.6,0.6,0.6,0.6
4097,2008,0.4,0.3,0.6,0.6,0.6,0.6
4098,2008,0.6,0.75,0.6,0.6,0.6,0.6
4099,2008,0.531,0.879,0.6,0.6,0.6,0.6
4100,2008,0.49,0.92,1.02,1.02,1.02,1.02
4101,2008,0.65,0.65,0.65,0.65,0.65,0.65
4102,2008,0.745,0.6,0.6,0.6,0.6,0.6
4103,2008,0.5,0.3,0.6,0.6,0.6,0.6
4901,2008,0.5,0.4,0.6,0.6,0.6,0.6
4902,2008,0.529,1.05,0.6,0.6,0.6,0.6
4903,2008,0.71,0.87,0.6,0.6,0.6,0.6
5001,2008,0.6,0.8,0.6,0.6,0.6,0.6
5002,2008,0.45,0.75,0.6,0.6,0.6,0.6
5005,2008,0.5,0.4,0.6,0.6,0.6,0.6
5007,2008,0.64,0.54,0.6,0.6,0.6,0.6
5008,2008,0.4,0.45,0.6,0.6,0.6,0.6
5010,2008,0.7,0.6,0.6,0.6,0.6,0.6
5012,2008,0.4,0.45,0.6,0.6,0.6,0.6
5013,2008,0.43,0.3,0.6,0.6,0.6,0.6
5014,2008,0.61,0.75,0.6,0.6,0.6,0.6
5015,2008,0.6,0.9,0.6,0.6,0.6,0.6
5016,2008,0.68,0.88,0.6,0.6,0.6,0.6
5017,2008,0.65,0.8,0.6,0.6,0.6,0.6
5018,2008,0.85,0.65,0.6,0.6,0.6,0.6
5019,2008,0.55,0.55,0.8,0.6,0.6,0.6
5021,2008,0.55,0.56,0.55,0.6,0.6,0.6
5022,2008,0.4,0.65,1.3,1.3,1.3,1.3
5023,2008,0.55,0.7,0.6,0.6,0.6,0.6
5024,2008,0.4,0.3,0.6,0.6,0.6,0.6
5025,2008,0.6,0.5,0.6,0.6,0.6,0.6
5026,2008,0.7,0.75,0.6,0.6,0.6,0.6
5027,2008,0.5,0.65,1.3,1.3,1.3,1.3
5029,2008,0.43,0.48,0.6,0.6,0.6,0.6
5030,2008,0.5,0.5,1.3,1.3,1.3,1.3
5033,2008,0.4,0.3,0.6,0.6,0.6,0.6
5034,2008,0.4,0.65,0.6,0.6,0.6,0.6
5035,2008,0.5,0.4,0.6,0.6,0.6,0.6
5036,2008,0.4,0.65,0.6,0.6,0.6,0.6
5037,2008,0.4,0.4,0.6,0.6,0.6,0.6
5038,2008,0.45,0.4,0.6,0.6,0.6,0.6
5039,2008,0.4,0.65,0.6,0.6,0.6,0.6
5040,2008,0.4,0.6,0.6,0.6,0.6,0.6
5041,2008,0.56,0.3,0.6,0.6,0.6,0.6
5042,2008,0.65,0.65,0.6,0.6,0.6,0.6
5043,2008,0.5,0.62,1.3,1.3,1.3,1.3
5044,2008,0.5,0.65,0.6,0.6,0.6,0.6
5045,2008,0.65,0.65,0.6,0.6,0.6,0.6
5046,2008,0.5,0.67,1.3,1.3,1.3,1.3
5047,2008,0.5,0.9,1,1,1,1
5048,2008,0.45,0.4,0.6,0.6,0.6,0.6
5049,2008,0.5,0.5,0.6,0.6,0.6,0.6
5051,2008,0.4,0.65,0.6,0.6,0.6,0.6
5052,2008,0.53,0.65,0.6,0.6,0.6,0.6
5053,2008,0.6,0.8,0.6,0.6,0.6,0.6
5054,2008,0.4,0.3,0.6,0.6,0.6,0.6
5055,2008,0.7,0.8,0.6,0.6,0.6,0.6
5056,2008,0.4,0.65,0.6,0.6,0.6,0.6
5057,2008,0.75,0.5,0.6,0.6,0.6,0.6
5058,2008,0.4,0.3,0.6,0.6,0.6,0.6
5059,2008,0.5,0.4,0.6,0.6,0.6,0.6
5060,2008,0.62,0.62,0.6,0.6,0.6,0.6
5061,2008,0.45,0.7,0.6,0.6,0.6,0.6
5062,2008,0.42,0.4,0.6,0.6,0.6,0.6
5063,2008,0.4,0.3,0.6,0.6,0.6,0.6
5064,2008,0.65,0.65,0.6,0.6,0.6,0.6
5065,2008,0.65,0.47,0.6,0.6,0.6,0.6
5066,2008,0.4,0.65,0.6,0.6,0.6,0.6
5067,2008,0.4,0.3,0.6,0.6,0.6,0.6
5069,2008,0.65,0.65,0.6,0.6,0.6,0.6
5070,2008,0.5,0.75,0.6,0.6,0.6,0.6
5072,2008,0.6,0.75,0.6,0.6,0.6,0.6
5073,2008,0.4,0.6,0.6,0.6,0.6,0.6
5074,2008,0.55,0.55,0.6,0.6,0.6,0.6
5075,2008,0.6,0.45,0.6,0.6,0.6,0.6
5076,2008,0.4,0.3,0.4,0.4,0.4,0.4
5077,2008,0.57,0.65,0.6,0.6,0.6,0.6
5078,2008,0.5,0.6,0.6,0.6,0.6,0.6
5079,2008,0.4,0.3,0.6,0.6,0.6,0.6
5080,2008,0.4,0.55,0.6,0.6,0.6,0.6
5081,2008,0.4,0.3,0.6,0.6,0.6,0.6
5082,2008,0.47,0.7,0.6,0.6,0.6,0.6
5083,2008,0.4,0.3,0.6,0.6,0.6,0.6
5084,2008,0.4,0.3,0.6,0.6,0.6,0.6
5085,2008,0.52,0.65,0.6,0.6,0.6,0.6
5086,2008,0.5,0.5,0.6,0.6,0.6,0.6
5087,2008,0.5,0.6,0.6,0.6,0.6,0.6
5088,2008,0.4,0.3,0.6,0.6,0.6,0.6
5089,2008,0.4,0.3,0.6,0.6,0.6,0.6
5090,2008,0.5,0.75,0.6,0.6,0.6,0.6
5092,2008,0.56,0.6,0.6,0.6,0.6,0.6
5093,2008,0.5,0.6,0.6,0.6,0.6,0.6
5094,2008,0.4,0.3,0.6,0.6,0.6,0.6
5095,2008,0.55,0.5,0.6,0.6,0.6,0.6
5096,2008,0.9,0.6,0.6,0.6,0.6,0.6
5097,2008,0.46,0.36,0.6,0.6,0.6,0.6
5099,2008,0.4,0.6,0.6,0.6,0.6,0.6
5100,2008,0.4,0.3,0.6,0.6,0.6,0.6
5101,2008,0.4,0.3,0.6,0.6,0.6,0.6
5102,2008,0.55,0.6,0.6,0.6,0.6,0.6
5103,2008,0.4,0.3,0.6,0.6,0.6,0.6
5104,2008,0.6,0.45,0.6,0.6,0.6,0.6
5105,2008,0.4,0.3,0.6,0.6,0.6,0.6
5106,2008,0.62,0.47,0.6,0.6,0.6,0.6
5107,2008,0.4,0.3,0.6,0.6,0.6,0.6
5108,2008,0.4,0.3,0.6,0.6,0.6,0.6
5109,2008,0.5,0.6,0.6,0.6,0.6,0.6
5110,2008,0.4,0.3,0.6,0.6,0.6,0.6
5112,2008,0.4,0.3,0.6,0.6,0.6,0.6
5113,2008,0.52,0.6,0.6,0.6,0.6,0.6
5114,2008,0.8,0.65,0.6,0.6,0.6,0.6
5115,2008,0.6,0.3,1.3,1.3,1.3,1.3
5116,2008,0.4,0.3,0.6,0.6,0.6,0.6
5117,2008,0.5,0.6,0.6,0.6,0.6,0.6
5118,2008,0.6,0.5,0.6,0.6,0.6,0.6
5119,2008,0.4,0.3,0.6,0.6,0.6,0.6
5120,2008,0.6,0.8,0.6,0.6,0.6,0.6
5121,2008,0.6,0.8,0.6,0.6,0.6,0.6
5122,2008,0.8,0.9,1,1,1,1
5123,2008,0.5,0.5,1.3,1.3,1.3,1.3
5124,2008,0.4,0.3,0.6,0.6,0.6,0.6
5125,2008,0.4,0.3,0.6,0.6,0.6,0.6
5126,2008,0.5,0.65,0.6,0.6,0.6,0.6
5127,2008,0.4,0.78,0.6,0.6,0.6,0.6
5128,2008,0.6,0.8,0.6,0.6,0.6,0.6
5129,2008,0.6,0.9,0.6,0.6,0.6,0.6
5130,2008,0.4,0.65,0.6,0.6,0.6,0.6
5131,2008,0.6,0.5,0.6,0.6,0.6,0.6
5132,2008,0.55,0.6,0.6,0.6,0.6,0.6
5133,2008,0.81,0.8,0.6,0.6,0.6,0.6
5134,2008,0.6,0.8,0.6,0.6,0.6,0.6
5135,2008,0.56,0.65,0.6,0.6,0.6,0.6
5136,2008,0.4,0.3,0.6,0.6,0.6,0.6
5138,2008,0.7,0.65,0.6,0.6,0.6,0.6
5139,2008,0.4,0.65,0.6,0.6,0.6,0.6
5140,2008,0.4,0.8,0.6,0.6,0.6,0.6
5141,2008,0.4,0.6,0.6,0.6,0.6,0.6
5142,2008,0.6,0.9,0.6,0.6,0.6,0.6
5143,2008,0.4,0.45,0.6,0.6,0.6,0.6
5144,2008,0.5,0.75,0.6,0.6,0.6,0.6
5145,2008,0.4,0.3,0.6,0.6,0.6,0.6
5147,2008,0.45,0.65,0.6,0.6,0.6,0.6
5148,2008,0.65,0.4,0.6,0.6,0.6,0.6
5149,2008,0.5,0.5,0.6,0.6,0.6,0.6
5151,2008,0.56,0.7,0.6,0.6,0.6,0.6
5152,2008,0.7,0.8,0.6,0.6,0.6,0.6
5153,2008,0.5,0.6,0.6,0.6,0.6,0.6
5154,2008,0.5,0.4,0.6,0.6,0.6,0.6
5155,2008,0.45,0.4,0.6,0.6,0.6,0.6
5156,2008,0.7,0.7,0.6,0.6,0.6,0.6
5157,2008,0.65,0.57,0.6,0.6,0.6,0.6
5158,2008,0.6,0.5,0.6,0.6,0.6,0.6
5159,2008,0.4,0.3,0.6,0.6,0.6,0.6
5160,2008,0.5,0.4,0.6,0.6,0.6,0.6
5161,2008,0.49,0.8,0.6,0.6,0.6,0.6
5162,2008,0.55,0.55,0.6,0.6,0.6,0.6
5163,2008,0.55,0.3,0.6,0.6,0.6,0.6
5164,2008,0.5,0.65,0.6,0.6,0.6,0.6
5165,2008,0.4,0.3,0.6,0.6,0.6,0.6
5166,2008,0.56,0.65,0.6,0.6,0.6,0.6
5167,2008,0.56,0.8,0.6,0.6,0.6,0.6
5168,2008,0.54,0.85,0.6,0.6,0.6,0.6
5169,2008,0.5,0.45,0.6,0.6,0.6,0.6
5170,2008,0.5,0.65,0.6,0.6,0.6,0.6
5171,2008,0.4,0.3,0.6,0.6,0.6,0.6
5172,2008,0.56,0.65,0.6,0.6,0.6,0.6
5173,2008,0.5,0.5,0.6,0.6,0.6,0.6
5174,2008,0.65,0.6,0.6,0.6,0.6,0.6
5175,2008,0.43,0.7,0.6,0.6,0.6,0.6
5176,2008,0.6,0.6,0.6,0.6,0.6,0.6
5177,2008,0.5,0.8,0.6,0.6,0.6,0.6
5178,2008,0.4,0.5,0.6,0.6,0.6,0.6
5179,2008,0.8,0.8,0.6,0.6,0.6,0.6
5180,2008,0.4,0.3,0.6,0.6,0.6,0.6
5181,2008,0.66,0.54,0.6,0.6,0.6,0.6
5182,2008,0.4,0.9,0.6,0.6,0.6,0.6
5183,2008,0.65,0.65,0.6,0.6,0.6,0.6
5184,2008,0.4,0.65,0.6,0.6,0.6,0.6
5185,2008,0.5,0.5,0.6,0.6,0.6,0.6
5186,2008,0.58,0.55,0.6,0.6,0.6,0.6
5187,2008,0.52,0.8,0.6,0.6,0.6,0.6
5188,2008,0.4,0.45,0.6,0.6,0.6,0.6
5189,2008,0.4,0.3,0.6,0.6,0.6,0.6
5190,2008,0.58,0.7,0.6,0.6,0.6,0.6
5191,2008,0.52,0.48,0.6,0.6,0.6,0.6
5192,2008,0.54,0.65,0.6,0.6,0.6,0.6
5193,2008,0.4,0.8,0.6,0.6,0.6,0.6
5194,2008,0.5,0.6,0.6,0.6,0.6,0.6
5195,2008,0.5,0.45,0.6,0.6,0.6,0.6
5196,2008,0.5,0.8,0.6,0.6,0.6,0.6
5197,2008,0.4,0.65,0.6,0.6,0.6,0.6
5198,2008,0.5,0.65,0.6,0.6,0.6,0.6
5199,2008,0.4,0.3,0.6,0.6,0.6,0.6
5200,2008,0.4,0.3,0.6,0.6,0.6,0.6
5201,2008,0.45,0.7,0.6,0.6,0.6,0.6
5204,2008,0.79,0.67,0.61,0.61,0.61,0.61
5205,2008,0.4,0.3,0.6,0.6,0.6,0.6
5206,2008,0.4,0.6,0.6,0.6,0.6,0.6
5207,2008,0.4,0.65,0.6,0.6,0.6,0.6
5208,2008,0.5,0.75,0.6,0.6,0.6,0.6
5209,2008,0.5,0.4,0.6,0.6,0.6,0.6
5210,2008,0.4,0.3,0.6,0.6,0.6,0.6
5211,2008,0.4,0.3,0.6,0.6,0.6,0.6
5212,2008,0.58,0.6,0.6,0.6,0.6,0.6
5213,2008,0.4,0.3,0.6,0.6,0.6,0.6
5214,2008,0.55,0.4,0.6,0.6,0.6,0.6
5215,2008,0.5,0.7,0.6,0.6,0.6,0.6
5216,2008,0.72,0.5,0.6,0.6,0.6,0.6
5217,2008,0.45,0.4,0.6,0.6,0.6,0.6
5218,2008,0.6,0.48,0.6,0.6,0.6,0.6
5219,2008,0.45,0.7,0.6,0.6,0.6,0.6
5220,2008,0.7,0.8,0.6,0.6,0.6,0.6
5221,2008,0.4,0.6,0.6,0.6,0.6,0.6
5222,2008,0.55,0.65,0.6,0.6,0.6,0.6
5224,2008,0.4,0.3,0.6,0.6,0.6,0.6
5225,2008,0.55,0.7,0.6,0.6,0.6,0.6
5226,2008,0.55,0.65,0.6,0.6,0.6,0.6
5227,2008,0.43,0.35,0.66,0.66,0.66,0.66
5228,2008,0.4,0.3,0.6,0.6,0.6,0.6
5229,2008,0.5,0.8,0.6,0.6,0.6,0.6
5230,2008,0.4,0.5,0.6,0.6,0.6,0.6
5231,2008,0.65,0.65,0.6,0.6,0.6,0.6
5232,2008,0.6,0.7,0.8,0.8,0.8,0.8
5233,2008,0.45,0.65,0.6,0.6,0.6,0.6
5234,2008,0.4,0.65,0.6,0.6,0.6,0.6
5235,2008,0.4,0.75,0.6,0.6,0.6,0.6
5236,2008,0.56,0.65,0.6,0.6,0.6,0.6
5237,2008,0.4,0.3,0.6,0.6,0.6,0.6
5238,2008,0.44,0.65,0.7,0.7,0.7,0.7
5239,2008,0.4,0.3,0.6,0.6,0.6,0.6
5240,2008,0.45,0.65,0.6,0.6,0.6,0.6
5241,2008,0.6,0.65,0.6,0.6,0.6,0.6
5242,2008,0.42,0.57,1.3,1.3,1.3,1.3
5243,2008,1,0.8,0.6,0.6,0.6,0.6
5244,2008,0.53,0.55,0.6,0.6,0.6,0.6
5245,2008,0.7,0.6,0.6,0.6,0.6,0.6
5246,2008,0.6,0.5,0.6,0.6,0.6,0.6
5247,2008,0.4,0.3,0.6,0.6,0.6,0.6
5249,2008,0.55,0.65,0.6,0.6,0.6,0.6
5251,2008,0.4,0.3,0.6,0.6,0.6,0.6
5252,2008,0.5,0.5,0.6,0.6,0.6,0.6
5253,2008,0.4,0.6,0.6,0.6,0.6,0.6
5254,2008,0.5,0.5,0.6,0.6,0.6,0.6
5256,2008,0.6,0.8,0.6,0.6,0.6,0.6
5257,2008,0.53,0.65,0.6,0.6,0.6,0.6
5258,2008,0.7,0.6,0.6,0.6,0.6,0.6
5259,2008,0.5,0.5,0.6,0.6,0.6,0.6
5260,2008,0.55,0.56,0.55,0.55,0.55,0.55
5261,2008,0.5,0.75,0.6,0.6,0.6,0.6
5262,2008,0.4,0.3,0.6,0.6,0.6,0.6
5263,2008,0.4,0.3,0.6,0.6,0.6,0.6
5264,2008,0.4,0.65,0.6,0.6,0.6,0.6
5265,2008,0.4,0.3,0.6,0.6,0.6,0.6
5266,2008,0.7,0.9,1,1,1,1
5267,2008,0.5,0.5,0.6,0.6,0.6,0.6
5901,2008,0.65,0.5,0.6,0.6,0.6,0.6
5902,2008,0.5,0.5,1.3,1.3,1.3,1.3
5903,2008,0.6,0.9,1,1,1,1
5904,2008,0.7,0.8,0.6,0.6,0.6,0.6
5905,2008,0.85,0.65,0.6,0.6,0.6,0.6
6001,2008,0.5,0.86,0.6,0.6,0.6,0.6
6002,2008,0.55,0.6,0.6,0.6,0.6,0.6
6003,2008,0.6,0.65,0.6,1.3,0.6,0.6
6004,2008,0.7,1.05,0.6,1.3,0.6,0.6
6005,2008,0.95,1,0.6,1.3,0.6,0.6
6006,2008,0.75,0.75,0.6,1.3,0.6,0.6
6007,2008,0.45,0.8,0.6,0.6,0.6,0.6
6008,2008,0.4,0.3,0.6,1.3,0.6,0.6
6009,2008,0.65,0.3,0.6,0.6,0.6,0.6
6010,2008,0.75,0.7,0.6,0.6,0.6,0.6
6011,2008,0.65,0.95,0.6,0.6,0.6,0.6
6012,2008,0.68,0.65,0.6,1.3,0.6,0.6
6013,2008,0.75,0.65,0.6,1.3,0.6,0.6
6014,2008,0.9,0.96,0.6,0.6,0.6,0.6
6015,2008,0.809,0.9,0.6,0.809,0.6,0.809
6016,2008,0.87,0.86,0.6,0.6,0.6,0.6
6017,2008,0.65,0.45,0.6,0.6,0.6,0.6
6018,2008,0.61,0.62,0.6,1.3,0.6,0.6
6019,2008,0.55,1.11,0.6,0.6,0.6,0.6
6020,2008,0.59,0.6,0.6,0.6,0.6,0.6
6021,2008,0.9,0.83,0.6,1.3,0.6,0.6
6022,2008,0.67,0.9,0.6,1.3,0.6,0.6
6023,2008,0.74,0.96,0.6,1.3,0.6,0.6
6024,2008,0.85,0.85,0.6,0.6,0.6,0.6
